P (mbar)	T (K)	logP(mbar)	T (experiment)	P(experiment)																											
mbar	K		K	mbar																											
31.8419752172612	2.00633970749368	1.503			2.00633970749368																										
31.9153785510076	2.00713685704553	1.504			2.00713685704553																										
31.988951096914	2.00793461022913	1.505			2.00793461022913																										
32.0626932450547	2.00873296760721	1.506			2.00873296760721																										
32.1366053864032	2.0095319297424	1.507			2.0095319297424																										
32.2106879128343	2.01033149719729	1.508			2.01033149719729																										
32.2849412171263	2.01113167053435	1.509			2.01113167053435																										
32.3593656929628	2.01193245031598	1.51			2.01193245031598																										
32.4339617349349	2.01273383710449	1.511			2.01273383710449																										
32.5087297385434	2.01353583146213	1.512			2.01353583146213																										
32.5836701002009	2.01433843395102	1.513			2.01433843395102																										
32.6587832172336	2.01514164513323	1.514			2.01514164513323																										
32.7340694878838	2.01594546557073	1.515			2.01594546557073																										
32.8095293113119	2.01674989582542	1.516			2.01674989582542																										
32.8851630875983	2.01755493645909	1.517			2.01755493645909																										
32.9609712177458	2.01836058803346	1.518			2.01836058803346																										
33.0369541036815	2.01916685111016	1.519			2.01916685111016																										
33.1131121482591	2.01997372625072	1.52			2.01997372625072																										
33.189445755261	2.02078121401661	1.521			2.02078121401661																										
33.2659553294005	2.02158931496918	1.522			2.02158931496918																										
33.3426412763235	2.02239802966972	1.523			2.02239802966972																										
33.4195040026114	2.02320735867941	1.524			2.02320735867941																										
33.4965439157828	2.02401730255936	1.525			2.02401730255936																										
33.5737614242955	2.02482786187056	1.526			2.02482786187056																										
33.6511569375491	2.02563903717395	1.527			2.02563903717395																										
33.7287308658869	2.02645082903036	1.528			2.02645082903036																										
33.8064836205982	2.02726323800053	1.529			2.02726323800053																										
33.8844156139203	2.02807626464511	1.53			2.02807626464511																										
33.9625272590408	2.02888990952465	1.531			2.02888990952465																										
34.0408189701001	2.02970417319964	1.532			2.02970417319964																										
34.1192911621928	2.03051905623044	1.533			2.03051905623044																										
34.1979442513709	2.03133455917736	1.534			2.03133455917736																										
34.276778654645	2.03215068260057	1.535			2.03215068260057																										
34.3557947899875	2.03296742706019	1.536			2.03296742706019																										
34.4349930763338	2.03378479311623	1.537			2.03378479311623																										
34.5143739335856	2.03460278132861	1.538			2.03460278132861																										
34.5939377826122	2.03542139225715	1.539			2.03542139225715																										
34.6736850452532	2.03624062646159	1.54			2.03624062646159																										
34.7536161443206	2.03706048450157	1.541			2.03706048450157																										
34.8337315036012	2.03788096693663	1.542			2.03788096693663																										
34.9140315478586	2.03870207432624	1.543			2.03870207432624																										
34.9945167028357	2.03952380722974	1.544			2.03952380722974																										
35.0751873952568	2.04034616620642	1.545			2.04034616620642																										
35.1560440528298	2.04116915181543	1.546			2.04116915181543																										
35.2370871042487	2.04199276461586	1.547			2.04199276461586																										
35.3183169791957	2.04281700516669	1.548			2.04281700516669																										
35.3997341083435	2.04364187402681	1.549			2.04364187402681																										
35.4813389233575	2.044467371755	1.55			2.044467371755																										
35.5631318568985	2.04529349890997	1.551			2.04529349890997																										
35.6451133426244	2.04612025605032	1.552			2.04612025605032																										
35.7272838151929	2.04694764373456	1.553			2.04694764373456																										
35.8096437102636	2.04777566252109	1.554			2.04777566252109																										
35.8921934645005	2.04860431296823	1.555			2.04860431296823																										
35.9749335155742	2.0494335956342	1.556			2.0494335956342																										
36.0578643021642	2.05026351107713	1.557			2.05026351107713																										
36.1409862639613	2.05109405985502	1.558			2.05109405985502																										
36.2242998416699	2.05192524252583	1.559			2.05192524252583																										
36.3078054770101	2.05275705964737	1.56			2.05275705964737																										
36.3915036127207	2.05358951177737	1.561			2.05358951177737																										
36.4753946925608	2.05442259947349	1.562			2.05442259947349																										
36.5594791613125	2.05525632329326	1.563			2.05525632329326																										
36.6437574647833	2.05609068379412	1.564			2.05609068379412																										
36.7282300498085	2.05692568153341	1.565			2.05692568153341																										
36.8128973642531	2.05776131706839	1.566			2.05776131706839																										
36.897759857015	2.05859759095619	1.567			2.05859759095619																										
36.9828179780266	2.05943450375389	1.568			2.05943450375389																										
37.0680721782576	2.06027205601842	1.569			2.06027205601842																										
37.1535229097173	2.06111024830664	1.57			2.06111024830664																										
37.2391706254569	2.06194908117531	1.571			2.06194908117531																										
37.3250157795721	2.06278855518109	1.572			2.06278855518109																										
37.4110588272053	2.06362867088053	1.573			2.06362867088053																										
37.4973002245484	2.0644694288301	1.574			2.0644694288301																										
37.5837404288444	2.06531082958615	1.575			2.06531082958615																										
37.6703798983909	2.06615287370496	1.576			2.06615287370496																										
37.7572190925416	2.06699556174268	1.577			2.06699556174268																										
37.8442584717093	2.06783889425538	1.578			2.06783889425538																										
37.9314984973682	2.06868287179902	1.579			2.06868287179902																										
38.0189396320561	2.06952749492947	1.58			2.06952749492947																										
38.1065823393773	2.07037276420249	1.581			2.07037276420249																										
38.1944270840047	2.07121868017376	1.582			2.07121868017376																										
38.2824743316823	2.07206524339885	1.583			2.07206524339885																										
38.3707245492279	2.07291245443321	1.584			2.07291245443321																										
38.4591782045354	2.07376031383222	1.585			2.07376031383222																										
38.5478357665772	2.07460882215114	1.586			2.07460882215114																										
38.6366977054069	2.07545797994515	1.587			2.07545797994515																										
38.7257644921617	2.07630778776931	1.588			2.07630778776931																										
38.8150365990648	2.0771582461786	1.589			2.0771582461786																										
38.9045144994281	2.07800935572788	1.59			2.07800935572788																										
38.9941986676543	2.07886111697192	1.591			2.07886111697192																										
39.0840895792402	2.07971353046539	1.592			2.07971353046539																										
39.1741877107783	2.08056659676287	1.593			2.08056659676287																										
39.26449353996	2.08142031641881	1.594			2.08142031641881																										
39.3550075455777	2.08227468998759	1.595			2.08227468998759																										
39.4457302075279	2.08312971802348	1.596			2.08312971802348																										
39.5366620068128	2.08398540108065	1.597			2.08398540108065																										
39.627803425544	2.08484173971316	1.598			2.08484173971316																										
39.719154946944	2.08569873447499	1.599			2.08569873447499																										
39.8107170553497	2.08655638592	1.6			2.08655638592																										
39.9024902362142	2.08741469460196	1.601			2.08741469460196																										
39.9944749761098	2.08827366107454	1.602			2.08827366107454																										
40.0866717627303	2.08913328589132	1.603			2.08913328589132																										
40.179081084894	2.08999356960574	1.604			2.08999356960574																										
40.2717034325459	2.09085451277119	1.605			2.09085451277119																										
40.3645392967605	2.09171611594094	1.606			2.09171611594094																										
40.4575891697443	2.09257837966814	1.607			2.09257837966814																										
40.5508535448384	2.09344130450587	1.608			2.09344130450587																										
40.6443329165213	2.0943048910071	1.609			2.0943048910071																										
40.7380277804113	2.09516913972469	1.61			2.09516913972469																										
40.8319386332692	2.09603405121141	1.611			2.09603405121141																										
40.9260659730011	2.09689962601994	1.612			2.09689962601994																										
41.0204102986607	2.09776586470283	1.613			2.09776586470283																										
41.1149721104522	2.09863276781256	1.614			2.09863276781256																										
41.209751909733	2.0995003359015	1.615			2.0995003359015																										
41.3047501990161	2.10036856952191	1.616			2.10036856952191																										
41.399967481973	2.10123746922596	1.617			2.10123746922596																										
41.4954042634363	2.10210703556573	1.618			2.10210703556573																										
41.5910610494022	2.10297726909319	1.619			2.10297726909319																										
41.6869383470336	2.1038481703602	1.62			2.1038481703602																										
41.7830366646622	2.10471973991854	1.621			2.10471973991854																										
41.8793565117918	2.10559197831989	1.622			2.10559197831989																										
41.9758983991008	2.1064648861158	1.623			2.1064648861158																										
42.0726628384444	2.10733846385777	1.624			2.10733846385777																										
42.1696503428582	2.10821271209717	1.625			2.10821271209717																										
42.2668614265603	2.10908763138527	1.626			2.10908763138527																										
42.3642966049541	2.10996322227324	1.627			2.10996322227324																										
42.4619563946313	2.11083948531218	1.628			2.11083948531218																										
42.5598413133743	2.11171642105306	1.629			2.11171642105306																										
42.6579518801593	2.11259403004677	1.63			2.11259403004677																										
42.7562886151586	2.11347231284408	1.631			2.11347231284408																										
42.8548520397439	2.11435126999569	1.632			2.11435126999569																										
42.9536426764887	2.11523090205218	1.633			2.11523090205218																										
43.0526610491711	2.11611120956404	1.634			2.11611120956404																										
43.1519076827765	2.11699219308167	1.635			2.11699219308167																										
43.2513831035009	2.11787385315536	1.636			2.11787385315536																										
43.3510878387529	2.11875619033531	1.637			2.11875619033531																										
43.4510224171571	2.11963920517161	1.638			2.11963920517161																										
43.5511873685569	2.12052289821428	1.639			2.12052289821428																										
43.6515832240166	2.12140727001321	1.64			2.12140727001321																										
43.7522105158252	2.12229232111822	1.641			2.12229232111822																										
43.8530697774986	2.12317805207902	1.642			2.12317805207902																										
43.9541615437825	2.12406446344523	1.643			2.12406446344523																										
44.0554863506553	2.12495155576635	1.644			2.12495155576635																										
44.1570447353313	2.12583932959183	1.645			2.12583932959183																										
44.2588372362626	2.12672778547097	1.646			2.12672778547097																										
44.3608643931433	2.12761692395302	1.647			2.12761692395302																										
44.4631267469109	2.12850674558712	1.648			2.12850674558712																										
44.5656248397503	2.1293972509223	1.649			2.1293972509223																										
44.6683592150963	2.1302884405075	1.65			2.1302884405075																										
44.7713304176363	2.13118031489158	1.651			2.13118031489158																										
44.8745389933132	2.13207287462329	1.652			2.13207287462329																										
44.9779854893288	2.1329661202513	1.653			2.1329661202513																										
45.081670454146	2.13386005232416	1.654			2.13386005232416																										
45.1855944374922	2.13475467139036	1.655			2.13475467139036																										
45.2897579903621	2.13564997799827	1.656			2.13564997799827																										
45.3941616650203	2.13654597269616	1.657			2.13654597269616																										
45.4988060150048	2.13744265603225	1.658			2.13744265603225																										
45.6036915951296	2.13834002855461	1.659			2.13834002855461																										
45.7088189614875	2.13923809081126	1.66			2.13923809081126																										
45.8141886714534	2.1401368433501	1.661			2.1401368433501																										
45.9198012836869	2.14103628671896	1.662			2.14103628671896																										
46.0256573581356	2.14193642146556	1.663			2.14193642146556																										
46.1317574560379	2.14283724813754	1.664			2.14283724813754																										
46.238102139926	2.14373876728244	1.665			2.14373876728244																										
46.3446919736288	2.14464097944771	1.666			2.14464097944771																										
46.4515275222749	2.1455438851807	1.667			2.1455438851807																										
46.5586093522959	2.1464474850287	1.668			2.1464474850287																										
46.6659380314289	2.14735177953887	1.669			2.14735177953887																										
46.7735141287198	2.1482567692583	1.67			2.1482567692583																										
46.8813382145265	2.14916245473399	1.671			2.14916245473399																										
46.9894108605215	2.15006883651285	1.672			2.15006883651285																										
47.0977326396953	2.15097591514169	1.673			2.15097591514169																										
47.206304126359	2.15188369116725	1.674			2.15188369116725																										
47.3151258961481	2.15279216513615	1.675			2.15279216513615																										
47.4241985260245	2.15370133759496	1.676			2.15370133759496																										
47.5335225942805	2.15461120909013	1.677			2.15461120909013																										
47.6430986805416	2.15552178016803	1.678			2.15552178016803																										
47.7529273657691	2.15643305137496	1.679			2.15643305137496																										
47.8630092322638	2.15734502325711	1.68			2.15734502325711																										
47.9733448636689	2.15825769636059	1.681			2.15825769636059																										
48.0839348449728	2.15917107123142	1.682			2.15917107123142																										
48.1947797625127	2.16008514841554	1.683			2.16008514841554																										
48.3058802039773	2.16099992845881	1.684			2.16099992845881																										
48.4172367584099	2.16191541190699	1.685			2.16191541190699																										
48.5288500162121	2.16283159930575	1.686			2.16283159930575																										
48.6407205691462	2.16374849120069	1.687			2.16374849120069																										
48.7528490103386	2.16466608813733	1.688			2.16466608813733																										
48.8652359342834	2.16558439066108	1.689			2.16558439066108																										
48.9778819368446	2.16650339931729	1.69			2.16650339931729																										
49.0907876152603	2.16742311465121	1.691			2.16742311465121																										
49.2039535681451	2.16834353720802	1.692			2.16834353720802																										
49.3173803954936	2.16926466753281	1.693			2.16926466753281																										
49.4310686986835	2.17018650617058	1.694			2.17018650617058																										
49.545019080479	2.17110905366627	1.695			2.17110905366627																										
49.6592321450336	2.1720323105647	1.696			2.1720323105647																										
49.7737084978936	2.17295627741065	1.697			2.17295627741065																										
49.8884487460012	2.1738809547488	1.698			2.1738809547488																										
50.0034534976979	2.17480634312374	1.699			2.17480634312374																										
50.1187233627272	2.17573244308	1.7			2.17573244308																										
50.2342589522387	2.17665925516201	1.701			2.17665925516201																										
50.3500608787905	2.17758677991413	1.702			2.17758677991413																										
50.4661297563528	2.17851501788065	1.703			2.17851501788065																										
50.5824662003114	2.17944396960576	1.704			2.17944396960576																										
50.6990708274704	2.18037363563359	1.705			2.18037363563359																										
50.815944256056	2.18130401650818	1.706			2.18130401650818																										
50.9330871057196	2.1822351127735	1.707			2.1822351127735																										
51.0504999975406	2.18316692497344	1.708			2.18316692497344																										
51.1681835540308	2.18409945365182	1.709			2.18409945365182																										
51.2861383991365	2.18503269935236	1.71			2.18503269935236																										
51.4043651582426	2.18596666261874	1.711			2.18596666261874																										
51.5228644581756	2.18690134399454	1.712			2.18690134399454																										
51.6416369272071	2.18783674402327	1.713			2.18783674402327																										
51.7606831950568	2.18877286324837	1.714			2.18877286324837																										
51.8800038928961	2.18970970221319	1.715			2.18970970221319																										
51.9995996533516	2.19064726146104	1.716			2.19064726146104																										
52.1194711105081	2.19158554153512	1.717			2.19158554153512																										
52.239618899912	2.19252454297858	1.718			2.19252454297858																										
52.360043658575	2.19346426633448	1.719			2.19346426633448																										
52.4807460249773	2.19440471214584	1.72			2.19440471214584																										
52.6017266390706	2.19534588095557	1.721			2.19534588095557																										
52.7229861422823	2.19628777330653	1.722			2.19628777330653																										
52.8445251775181	2.19723038974152	1.723			2.19723038974152																										
52.9663443891658	2.19817373080325	1.724			2.19817373080325																										
53.0884444230988	2.19911779703436	1.725			2.19911779703436																										
53.2108259266794	2.20006258897743	1.726			2.20006258897743																										
53.3334895487621	2.20100810717498	1.727			2.20100810717498																										
53.4564359396972	2.20195435216945	1.728			2.20195435216945																										
53.5796657513342	2.20290132450322	1.729			2.20290132450322																										
53.7031796370253	2.20384902471859	1.73			2.20384902471859																										
53.8269782516288	2.20479745335781	1.731			2.20479745335781																										
53.9510622515128	2.20574661096305	1.732			2.20574661096305																										
54.0754322945581	2.20669649807642	1.733			2.20669649807642																										
54.2000890401624	2.20764711523998	1.734			2.20764711523998																										
54.3250331492433	2.20859846299571	1.735			2.20859846299571																										
54.4502652842421	2.20955054188552	1.736			2.20955054188552																										
54.5757861091271	2.21050335245127	1.737			2.21050335245127																										
54.7015962893972	2.21145689523476	1.738			2.21145689523476																										
54.8276964920854	2.21241117077771	1.739			2.21241117077771																										
54.9540873857625	2.2133661796218	1.74			2.2133661796218																										
55.0807696405404	2.21432192230864	1.741			2.21432192230864																										
55.2077439280757	2.21527839937978	1.742			2.21527839937978																										
55.3350109215737	2.2162356113767	1.743			2.2162356113767																										
55.4625712957911	2.21719355884084	1.744			2.21719355884084																										
55.5904257270404	2.21815224231357	1.745			2.21815224231357																										
55.718574893193	2.21911166233619	1.746			2.21911166233619																										
55.8470194736831	2.22007181944998	1.747			2.22007181944998																										
55.975760149511	2.22103271419612	1.748			2.22103271419612																										
56.1047976032471	2.22199434711577	1.749			2.22199434711577																										
56.2341325190349	2.22295671875	1.75			2.22295671875																										
56.3637655825954	2.22391982963985	1.751			2.22391982963985																										
56.4936974812303	2.2248836803263	1.752			2.2248836803263																										
56.6239289038253	2.22584827135028	1.753			2.22584827135028																										
56.7544605408547	2.22681360325264	1.754			2.22681360325264																										
56.8852930843841	2.22777967657422	1.755			2.22777967657422																										
57.0164272280748	2.22874649185578	1.756			2.22874649185578																										
57.1478636671867	2.22971404963803	1.757			2.22971404963803																										
57.2796030985829	2.23068235046163	1.758			2.23068235046163																										
57.4116462207327	2.2316513948672	1.759			2.2316513948672																										
57.5439937337157	2.23262118339531	1.76			2.23262118339531																										
57.6766463392251	2.23359171658646	1.761			2.23359171658646																										
57.8096047405718	2.23456299498114	1.762			2.23456299498114																										
57.9428696426881	2.23553501911974	1.763			2.23553501911974																										
58.0764417521312	2.23650778954266	1.764			2.23650778954266																										
58.2103217770871	2.23748130679021	1.765			2.23748130679021																										
58.3445104273745	2.23845557140267	1.766			2.23845557140267																										
58.4790084144481	2.23943058392028	1.767			2.23943058392028																										
58.6138164514029	2.24040634488324	1.768			2.24040634488324																										
58.7489352529777	2.24138285483168	1.769			2.24138285483168																										
58.8843655355589	2.24236011430572	1.77			2.24236011430572																										
59.0201080171844	2.24333812384541	1.771			2.24333812384541																										
59.1561634175474	2.24431688399078	1.772			2.24431688399078																										
59.292532458	2.2452963952818	1.773			2.2452963952818																										
59.4292158615573	2.24627665825842	1.774			2.24627665825842																										
59.566214352901	2.24725767346053	1.775			2.24725767346053																										
59.7035286583837	2.24823944142799	1.776			2.24823944142799																										
59.841159506032	2.24922196270064	1.777			2.24922196270064																										
59.9791076255509	2.25020523781825	1.778			2.25020523781825																										
60.1173737483278	2.25118926732057	1.779			2.25118926732057																										
60.2559586074358	2.25217405174731	1.78			2.25217405174731																										
60.394862937638	2.25315959163816	1.781			2.25315959163816																										
60.5340874753914	2.25414588753274	1.782			2.25414588753274																										
60.6736329588505	2.25513293997068	1.783			2.25513293997068																										
60.8135001278718	2.25612074949155	1.784			2.25612074949155																										
60.9536897240169	2.25710931663489	1.785			2.25710931663489																										
61.0942024905572	2.25809864194021	1.786			2.25809864194021																										
61.2350391724773	2.25908872594699	1.787			2.25908872594699																										
61.3762005164794	2.26007956919468	1.788			2.26007956919468																										
61.5176872709868	2.26107117222271	1.789			2.26107117222271																										
61.6595001861482	2.26206353557046	1.79			2.26206353557046																										
61.8016400138416	2.2630566597773	1.791			2.2630566597773																										
61.9441075076781	2.26405054538256	1.792			2.26405054538256																										
62.0869034230063	2.26504519292556	1.793			2.26504519292556																										
62.230028516916	2.26604060294558	1.794			2.26604060294558																										
62.3734835482419	2.26703677598187	1.795			2.26703677598187																										
62.5172692775686	2.26803371257369	1.796			2.26803371257369																										
62.6613864672335	2.26903141326023	1.797			2.26903141326023																										
62.8058358813318	2.27002987858068	1.798			2.27002987858068																										
62.9506182857197	2.27102910907423	1.799			2.27102910907423																										
63.0957344480193	2.27202910528	1.8			2.27202910528																										
63.2411851376219	2.27302986773713	1.801			2.27302986773713																										
63.3869711256927	2.27403139698473	1.802			2.27403139698473																										
63.5330931851744	2.27503369356188	1.803			2.27503369356188																										
63.6795520907916	2.27603675800766	1.804			2.27603675800766																										
63.8263486190549	2.27704059086112	1.805			2.27704059086112																										
63.9734835482648	2.27804519266129	1.806			2.27804519266129																										
64.1209576585161	2.2790505639472	1.807			2.2790505639472																										
64.268771731702	2.28005670525786	1.808			2.28005670525786																										
64.4169265515177	2.28106361713227	1.809			2.28106361713227																										
64.5654229034656	2.28207130010939	1.81			2.28207130010939																										
64.7142615748583	2.28307975472821	1.811			2.28307975472821																										
64.8634433548238	2.28408898152768	1.812			2.28408898152768																										
65.0129690343091	2.28509898104675	1.813			2.28509898104675																										
65.1628394060843	2.28610975382435	1.814			2.28610975382435																										
65.3130552647472	2.28712130039943	1.815			2.28712130039943																										
65.4636174067275	2.28813362131089	1.816			2.28813362131089																										
65.6145266302905	2.28914671709765	1.817			2.28914671709765																										
65.7657837355421	2.29016058829863	1.818			2.29016058829863																										
65.9173895244321	2.29117523545273	1.819			2.29117523545273																										
66.0693448007596	2.29219065909884	1.82			2.29219065909884																										
66.2216503701762	2.29320685977586	1.821			2.29320685977586																										
66.3743070401909	2.29422383802269	1.822			2.29422383802269																										
66.5273156201741	2.29524159437821	1.823			2.29524159437821																										
66.6806769213622	2.29626012938133	1.824			2.29626012938133																										
66.8343917568615	2.29727944357092	1.825			2.29727944357092																										
66.9884609416526	2.29829953748588	1.826			2.29829953748588																										
67.1428852925952	2.29932041166511	1.827			2.29932041166511																										
67.2976656284318	2.3003420666475	1.828			2.3003420666475																										
67.4528027697922	2.30136450297195	1.829			2.30136450297195																										
67.6082975391982	2.30238772117737	1.83			2.30238772117737																										
67.7641507610675	2.30341172180267	1.831			2.30341172180267																										
67.9203632617185	2.30443650538676	1.832			2.30443650538676																										
68.0769358693741	2.30546207246857	1.833			2.30546207246857																										
68.233869414167	2.30648842358703	1.834			2.30648842358703																										
68.3911647281429	2.30751555928108	1.835			2.30751555928108																										
68.5488226452662	2.30854348008968	1.836			2.30854348008968																										
68.7068440014232	2.30957218655178	1.837			2.30957218655178																										
68.8652296344276	2.31060167920637	1.838			2.31060167920637																										
69.0239803840242	2.31163195859242	1.839			2.31163195859242																										
69.1830970918937	2.31266302524895	1.84			2.31266302524895																										
69.3425806016569	2.31369487971497	1.841			2.31369487971497																										
69.5024317588797	2.31472752252951	1.842			2.31472752252951																										
69.6626514110769	2.31576095423162	1.843			2.31576095423162																										
69.8232404077172	2.31679517536037	1.844			2.31679517536037																										
69.9841996002273	2.31783018645484	1.845			2.31783018645484																										
70.1455298419971	2.31886598805414	1.846			2.31886598805414																										
70.3072319883833	2.3199025806974	1.847			2.3199025806974																										
70.4693068967147	2.32093996492376	1.848			2.32093996492376																										
70.6317554262962	2.3219781412724	1.849			2.3219781412724																										
70.7945784384138	2.3230171102825	1.85			2.3230171102825																										
70.9577767963389	2.32405687249329	1.851			2.32405687249329																										
71.1213513653329	2.32509742844401	1.852			2.32509742844401																										
71.285303012652	2.32613877867394	1.853			2.32613877867394																										
71.4496326075514	2.32718092372236	1.854			2.32718092372236																										
71.6143410212902	2.32822386412862	1.855			2.32822386412862																										
71.7794291271362	2.32926760043206	1.856			2.32926760043206																										
71.9448978003699	2.33031213317207	1.857			2.33031213317207																										
72.11074791829	2.33135746288808	1.858			2.33135746288808																										
72.276980360217	2.33240359011953	1.859			2.33240359011953																										
72.443596007499	2.33345051540592	1.86			2.33345051540592																										
72.6105957435155	2.33449823928675	1.861			2.33449823928675																										
72.7779804536824	2.3355467623016	1.862			2.3355467623016																										
72.9457510254569	2.33659608499005	1.863			2.33659608499005																										
73.1139083483418	2.33764620789172	1.864			2.33764620789172																										
73.2824533138904	2.33869713154631	1.865			2.33869713154631																										
73.4513868157115	2.3397488564935	1.866			2.3397488564935																										
73.6207097494736	2.34080138327307	1.867			2.34080138327307																										
73.7904230129101	2.34185471242479	1.868			2.34185471242479																										
73.9605275058238	2.3429088444885	1.869			2.3429088444885																										
74.1310241300918	2.3439637800041	1.87			2.3439637800041																										
74.3019137896701	2.34501951951149	1.871			2.34501951951149																										
74.4731973905989	2.34607606355066	1.872			2.34607606355066																										
74.6448758410067	2.34713341266163	1.873			2.34713341266163																										
74.8169500511155	2.34819156738446	1.874			2.34819156738446																										
74.9894209332456	2.34925052825928	1.875			2.34925052825928																										
75.1622894018205	2.35031029582625	1.876			2.35031029582625																										
75.3355563733717	2.35137087062559	1.877			2.35137087062559																										
75.5092227665434	2.35243225319758	1.878			2.35243225319758																										
75.6832895020974	2.35349444408254	1.879			2.35349444408254																										
75.8577575029184	2.35455744382087	1.88			2.35455744382087																										
76.0326276940182	2.355621252953	1.881			2.355621252953																										
76.2079010025412	2.35668587201942	1.882			2.35668587201942																										
76.3835783577691	2.3577513015607	1.883			2.3577513015607																										
76.5596606911256	2.35881754211744	1.884			2.35881754211744																										
76.7361489361819	2.35988459423033	1.885			2.35988459423033																										
76.9130440286609	2.3609524584401	1.886			2.3609524584401																										
77.090346906443	2.36202113528755	1.887			2.36202113528755																										
77.2680585095702	2.36309062531355	1.888			2.36309062531355																										
77.4461797802519	2.36416092905903	1.889			2.36416092905903																										
77.6247116628692	2.36523204706499	1.89			2.36523204706499																										
77.8036551039804	2.36630397987249	1.891			2.36630397987249																										
77.9830110523259	2.36737672802266	1.892			2.36737672802266																										
78.162780458833	2.36845029205671	1.893			2.36845029205671																										
78.3429642766212	2.36952467251591	1.894			2.36952467251591																										
78.5235634610072	2.37059986994162	1.895			2.37059986994162																										
78.7045789695099	2.37167588487524	1.896			2.37167588487524																										
78.8860117618554	2.37275271785828	1.897			2.37275271785828																										
79.0678627999825	2.37383036943231	1.898			2.37383036943231																										
79.2501330480472	2.37490884013898	1.899			2.37490884013898																										
79.4328234724281	2.37598813052	1.9			2.37598813052																										
79.6159350417319	2.37706824111719	1.901			2.37706824111719																										
79.7994687267976	2.37814917247244	1.902			2.37814917247244																										
79.9834255007029	2.3792309251277	1.903			2.3792309251277																										
80.1678063387679	2.38031349962504	1.904			2.38031349962504																										
80.3526122185617	2.38139689650658	1.905			2.38139689650658																										
80.5378441199067	2.38248111631455	1.906			2.38248111631455																										
80.7235030248838	2.38356615959126	1.907			2.38356615959126																										
80.9095899178382	2.38465202687909	1.908			2.38465202687909																										
81.0961057853841	2.38573871872055	1.909			2.38573871872055																										
81.2830516164099	2.38682623565819	1.91			2.38682623565819																										
81.470428402084	2.38791457823468	1.911			2.38791457823468																										
81.6582371358592	2.38900374699279	1.912			2.38900374699279																										
81.846478813479	2.39009374247536	1.913			2.39009374247536																										
82.0351544329818	2.39118456522535	1.914			2.39118456522535																										
82.2242649947071	2.3922762157858	1.915			2.3922762157858																										
82.4138115013002	2.39336869469985	1.916			2.39336869469985																										
82.6037949577179	2.39446200251074	1.917			2.39446200251074																										
82.7942163712334	2.39555613976181	1.918			2.39555613976181																										
82.9850767514423	2.39665110699652	1.919			2.39665110699652																										
83.1763771102671	2.3977469047584	1.92			2.3977469047584																										
83.3681184619634	2.3988435335911	1.921			2.3988435335911																										
83.5603018231248	2.39994099403838	1.922			2.39994099403838																										
83.7529282126883	2.4010392866441	1.923			2.4010392866441																										
83.9459986519397	2.40213841195223	1.924			2.40213841195223																										
84.1395141645195	2.40323837050686	1.925			2.40323837050686																										
84.3334757764275	2.40433916285216	1.926			2.40433916285216																										
84.527884516029	2.40544078953245	1.927			2.40544078953245																										
84.7227414140596	2.40654325109213	1.928			2.40654325109213																										
84.9180475036314	2.40764654807573	1.929			2.40764654807573																										
85.1138038202376	2.40875068102791	1.93			2.40875068102791																										
85.310011401759	2.40985565049342	1.931			2.40985565049342																										
85.5066712884683	2.41096145701714	1.932			2.41096145701714																										
85.703784523037	2.41206810114408	1.933			2.41206810114408																										
85.9013521505396	2.41317558341934	1.934			2.41317558341934																										
86.0993752184601	2.41428390438818	1.935			2.41428390438818																										
86.297854776697	2.41539306459597	1.936			2.41539306459597																										
86.4967918775693	2.41650306458819	1.937			2.41650306458819																										
86.6961875758217	2.41761390491045	1.938			2.41761390491045																										
86.8960429286302	2.41872558610852	1.939			2.41872558610852																										
87.0963589956081	2.41983810872826	1.94			2.41983810872826																										
87.2971368388112	2.42095147331568	1.941			2.42095147331568																										
87.4983775227436	2.42206568041691	1.942			2.42206568041691																										
87.7000821143635	2.42318073057822	1.943			2.42318073057822																										
87.9022516830884	2.42429662434602	1.944			2.42429662434602																										
88.1048873008014	2.42541336226685	1.945			2.42541336226685																										
88.3079900418563	2.42653094488739	1.946			2.42653094488739																										
88.5115609830836	2.42764937275444	1.947			2.42764937275444																										
88.7156012037961	2.42876864641498	1.948			2.42876864641498																										
88.9201117857949	2.42988876641608	1.949			2.42988876641608																										
89.1250938133745	2.431009733305	1.95			2.431009733305																										
89.3305483733295	2.43213154762912	1.951			2.43213154762912																										
89.5364765549594	2.43325420993596	1.952			2.43325420993596																										
89.7428794500749	2.4343777207732	1.953			2.4343777207732																										
89.9497581530035	2.43550208068868	1.954			2.43550208068868																										
90.1571137605957	2.43662729023035	1.955			2.43662729023035																										
90.3649473722301	2.43775334994635	1.956			2.43775334994635																										
90.57326008982	2.43888026038496	1.957			2.43888026038496																										
90.7820530178186	2.4400080220946	1.958			2.4400080220946																										
90.9913272632252	2.44113663562386	1.959			2.44113663562386																										
91.201083935591	2.44226610152149	1.96			2.44226610152149																										
91.411324147025	2.44339642033639	1.961			2.44339642033639																										
91.6220490122	2.44452759261762	1.962			2.44452759261762																										
91.8332596483581	2.44565961891441	1.963			2.44565961891441																										
92.0449571753171	2.44679249977613	1.964			2.44679249977613																										
92.2571427154763	2.44792623575234	1.965			2.44792623575234																										
92.4698173938223	2.44906082739276	1.966			2.44906082739276																										
92.6829823379349	2.45019627524726	1.967			2.45019627524726																										
92.8966386779936	2.4513325798659	1.968			2.4513325798659																										
