Calibrated Field (T)	Sample Voltage (V)	Sample Current (A)	Acquisition Time (s)
Teslas	Volts	Amps	Seconds
0.0276535552	0.0068850171	-0.0050130412	0
0.0241660259	0.0068971845	-0.0050129991	0.2
0.0250324615	0.0069395503	-0.005012941	0.4
0.0283934611	0.006982643	-0.0050129046	0.6
0.0315965079	0.007024789	-0.0050128656	0.8
0.034303491	0.0070732699	-0.0050128407	1
0.0372555731	0.0071247164	-0.0050127964	1.2
0.0401862876	0.0071775761	-0.0050127631	1.4
0.0431375318	0.0072353799	-0.005012729	1.6
0.0462165626	0.0072920128	-0.0050127032	1.8
0.049241965	0.0073525488	-0.0050126775	2
0.0522958575	0.0074139284	-0.0050126527	2.2
0.0553895524	0.0074772147	-0.0050126367	2.4
0.0585318482	0.007537522	-0.0050126079	2.6
0.0615476142	0.0076001443	-0.0050125972	2.8
0.0647175621	0.0076662436	-0.0050125684	3
0.0679030121	0.0077301311	-0.0050125516	3.2
0.0710176557	0.0077956965	-0.005012536	3.4
0.0741888605	0.0078573363	-0.0050125174	3.6
0.0771882866	0.0079225069	-0.0050124957	3.8
0.0803875626	0.0079881666	-0.0050124868	4
0.0837632262	0.0080517849	-0.0050124717	4.2
0.0868296879	0.0081193647	-0.0050124487	4.4
0.0901085688	0.0081843873	-0.00501245	4.6
0.0933409437	0.0082483915	-0.0050124336	4.8
0.0966215005	0.0083113099	-0.0050124243	5
0.0997051401	0.008376301	-0.0050124189	5.2
0.1028947797	0.0084413326	-0.0050123906	5.4
0.1063186252	0.0085044484	-0.0050123835	5.6
0.1095849369	0.0085697716	-0.005012379	5.8
0.1128981735	0.0086344442	-0.0050123679	6
0.1161644852	0.0086995969	-0.0050123568	6.2
0.1195493662	0.0087595856	-0.0050123493	6.4
0.1226874723	0.0088227687	-0.0050123427	6.6
0.1258863294	0.0088874234	-0.0050123378	6.8
0.1293793053	0.0089498663	-0.0050123311	7
0.1326963127	0.0090145882	-0.0050123209	7.2
0.1360434862	0.0090775515	-0.0050123125	7.4
0.139400296	0.0091407077	-0.0050123045	7.6
0.1428321019	0.0092017283	-0.0050122983	7.8
0.1460544215	0.0092635251	-0.0050122952	8
0.1493328834	0.0093283638	-0.0050122894	8.2
0.1527982072	0.0093892902	-0.0050122748	8.4
0.1562274993	0.0094516792	-0.0050122659	8.6
0.1596345858	0.0095128658	-0.005012261	8.8
0.1629650004	0.0095731327	-0.0050122571	9
0.1662648299	0.0096354724	-0.0050122562	9.2
0.1697263829	0.0096962687	-0.005012238	9.4
0.1731007896	0.0097587025	-0.0050122429	9.6
0.1765376232	0.0098217421	-0.0050122251	9.8
0.1800339509	0.0098837991	-0.0050122247	10
0.1835235751	0.0099425496	-0.0050122163	10.2
0.1868862506	0.0100022871	-0.0050122109	10.4
0.1902133133	0.0100641646	-0.0050122025	10.6
0.1936983288	0.0101254589	-0.0050122061	10.8
0.1971054153	0.0101867039	-0.0050121874	11
0.2006478301	0.0102475495	-0.0050121825	11.2
0.2040875965	0.010307148	-0.0050121741	11.4
0.2076254026	0.0103666836	-0.0050121763	11.6
0.2108912953	0.0104263762	-0.0050121652	11.8
0.2142577415	0.0104868046	-0.0050121604	12
0.2178022511	0.0105479688	-0.0050121626	12.2
0.2211917408	0.0106077915	-0.0050121564	12.4
0.22478946	0.0106675246	-0.0050121573	12.6
0.2282602304	0.0107281863	-0.0050121382	12.8
0.2319057124	0.0107850614	-0.0050121444	13
0.2352109886	0.0108435786	-0.0050121311	13.2
0.2386272926	0.0109046485	-0.005012124	13.4
0.2421324187	0.010963224	-0.0050121275	13.6
0.2455981615	0.0110226295	-0.0050121098	13.8
0.2490848528	0.0110808237	-0.0050121151	14
0.2525036706	0.011139628	-0.0050121138	14.2
0.2560083778	0.0111990873	-0.005012104	14.4
0.2595206266	0.0112588787	-0.005012093	14.6
0.2629549463	0.0113176157	-0.0050120996	14.8
0.2665103492	0.0113756977	-0.0050120978	15
0.2699719023	0.0114352422	-0.0050120894	15.2
0.2734963012	0.0114914848	-0.0050120788	15.4
0.2768392849	0.0115481221	-0.0050120774	15.6
0.2802924585	0.0116069892	-0.0050120783	15.8
0.2837498217	0.0116642726	-0.005012069	16
0.2871891692	0.0117231667	-0.0050120659	16.2
0.2906595206	0.0117804142	-0.0050120677	16.4
0.2941705124	0.0118382808	-0.0050120783	16.6
0.2975847215	0.0118935273	-0.0050120557	16.8
0.300946978	0.011952058	-0.005012057	17
0.3043917721	0.0120095926	-0.0050120397	17.2
0.3078763686	0.0120668939	-0.0050120317	17.4
0.3113115263	0.0121246349	-0.005012034	17.6
0.3147244785	0.0121803705	-0.0050120286	17.8
0.3182689881	0.0122402471	-0.0050120167	18
0.3218026044	0.0122947937	-0.0050120162	18.2
0.3251120703	0.0123506594	-0.0050120144	18.4
0.3284672042	0.0124084004	-0.0050120176	18.6
0.3319828047	0.0124643558	-0.0050119976	18.8
0.3353605632	0.0125210245	-0.0050120065	19
0.3388455787	0.0125752661	-0.0050119998	19.2
0.3421244596	0.012630544	-0.005011994	19.4
0.345502218	0.0126883793	-0.0050119901	19.6
0.3489780161	0.0127437738	-0.0050119838	19.8
0.352379656	0.0128004471	-0.0050119812	20
0.3557754303	0.0128571293	-0.0050119701	20.2
0.3592017896	0.0129137666	-0.0050119697	20.4
0.3625908603	0.0129679005	-0.0050119723	20.6
0.3658898519	0.0130212492	-0.0050119719	20.8
0.3692525273	0.0130789588	-0.0050119617	21
0.3726483016	0.0131333799	-0.0050119679	21.2
0.3759732695	0.0131890706	-0.0050119524	21.4
0.379351028	0.013243837	-0.005011943	21.6
0.3827430315	0.0132991553	-0.005011947	21.8
0.3860504025	0.0133525983	-0.0050119364	22
0.3893577736	0.0134088633	-0.0050119382	22.2
0.392642939	0.0134629388	-0.0050119346	22.4
0.3960764209	0.0135165074	-0.0050119275	22.6
0.3993896575	0.0135736966	-0.0050119191	22.8
0.4027875267	0.0136280144	-0.0050119142	23
0.406167799	0.0136834135	-0.005011924	23.2
0.4095644112	0.0137346132	-0.005011912	23.4
0.4126991654	0.0137871454	-0.005011908	23.6
0.4159001174	0.013843693	-0.005011908	23.8
0.4193335992	0.0138958753	-0.0050119098	24
0.4225659741	0.0139506104	-0.0050118982	24.2
0.4259269737	0.0140020299	-0.0050118805	24.4
0.429107396	0.0140535706	-0.005011888	24.6
0.432307091	0.014109046	-0.0050118849	24.8
0.4356425332	0.0141635388	-0.0050118738	25
0.4388883152	0.0142169683	-0.0050118778	25.2
0.4421797653	0.0142696665	-0.0050118783	25.4
0.4454372786	0.0143241772	-0.005011865	25.6
0.4487333373	0.0143768081	-0.005011865	25.8
0.4518588742	0.0144276938	-0.0050118699	26
0.4549735177	0.0144831961	-0.005011849	26.2
0.4583273947	0.0145344182	-0.0050118446	26.4
0.461493153	0.014587094	-0.0050118597	26.6
0.4647791564	0.0146398281	-0.0050118401	26.8
0.4679222901	0.0146919206	-0.005011845	27
0.4712196058	0.0147424563	-0.0050118317	27.2
0.4742500358	0.0147946162	-0.005011837	27.4
0.4774916281	0.014847099	-0.0050118326	27.6
0.4807751177	0.0148984468	-0.0050118286	27.8
0.4838926941	0.0149491396	-0.0050118344	28
0.4871531402	0.0150003931	-0.0050118202	28.2
0.4901965583	0.0150544059	-0.005011818	28.4
0.4934536526	0.015102658	-0.0050118193	28.6
0.4964534977	0.0151536782	-0.0050118144	28.8
0.4996041729	0.0152059816	-0.0050118029	29
0.5028223027	0.0152572442	-0.0050118011	29.2
0.505909713	0.01530874	-0.0050118073	29.4
0.5090985148	0.015359011	-0.0050117949	29.6
0.5120857906	0.0154095512	-0.0050117931	29.8
0.5152385607	0.0154629628	-0.0050117878	30
0.5183850462	0.0155133011	-0.0050117701	30.2
0.5215248281	0.0155657705	-0.0050117803	30.4
0.5246507839	0.0156155794	-0.0050117652	30.6
0.5277327476	0.0156666131	-0.0050117608	30.8
0.5307782607	0.0157141788	-0.0050117594	31
0.5336850937	0.0157643556	-0.0050117514	31.2
0.5367226463	0.0158157213	-0.0050117452	31.4
0.539896365	0.0158660103	-0.005011755	31.6
0.542928052	0.0159147604	-0.0050117474	31.8
0.5459999603	0.0159637887	-0.0050117466	32
0.5490425405	0.0160126285	-0.0050117399	32.2
0.5520675239	0.0160601583	-0.0050117244	32.4
0.5550325942	0.0161090924	-0.0050117275	32.6
0.5579884471	0.0161586545	-0.0050117386	32.8
0.5610544898	0.0162061619	-0.0050117315	33
0.5640698368	0.0162560874	-0.0050117142	33.2
0.5670893736	0.0163032628	-0.0050117279	33.4
0.5700716217	0.0163525378	-0.0050117093	33.6
0.5732051191	0.0163991748	-0.0050117053	33.8
0.5759305369	0.0164474044	-0.0050117155	34
0.578974793	0.0164972089	-0.0050117053	34.2
0.5820131836	0.0165440522	-0.0050117093	34.4
0.5849866333	0.0165927664	-0.0050116991	34.6
0.5879537984	0.0166395963	-0.0050117026	34.8
0.5908472244	0.0166869018	-0.0050116969	35
0.5937037807	0.01673759	-0.0050116893	35.2
0.5967668906	0.0167850839	-0.0050116845	35.4
0.5996955103	0.016833668	-0.0050116778	35.6
0.602761553	0.0168827277	-0.0050116685	35.8
0.6056277457	0.0169323482	-0.0050116703	36
0.6086011954	0.0169785186	-0.0050116783	36.2
0.6114342893	0.017026322	-0.0050116707	36.4
0.6142137546	0.0170746728	-0.0050116587	36.6
0.6172475364	0.0171242081	-0.0050116556	36.8
0.6200571678	0.0171724826	-0.0050116539	37
0.6229246174	0.0172193215	-0.005011649	37.2
0.6258473715	0.0172672416	-0.0050116383	37.4
0.6287676117	0.0173143451	-0.0050116587	37.6
0.6315948399	0.0173610449	-0.0050116454	37.8
0.6344354753	0.0174093688	-0.0050116521	38
0.6378170045	0.0174563602	-0.005011633	38.2
0.6406986992	0.0175025082	-0.005011617	38.4
0.6436143307	0.0175483645	-0.0050116281	38.6
0.6465044048	0.0175950508	-0.0050116268	38.8
0.6494137517	0.0176375333	-0.0050116264	39
0.6521680787	0.0176832685	-0.0050116193	39.2
0.6549374887	0.0177281737	-0.0050116148	39.4
0.6578493494	0.0177732045	-0.0050116055	39.6
0.6606355184	0.017818491	-0.0050116011	39.8
0.6635658139	0.0178604441	-0.0050116006	40
0.6661998957	0.0179044969	-0.0050116006	40.2
0.6690170686	0.0179498687	-0.0050115998	40.4
0.6719289293	0.0179933875	-0.0050115864	40.6
0.6746153827	0.0180374717	-0.0050115878	40.8
0.6774983343	0.0180806855	-0.0050115931	41
0.68017976	0.0181236525	-0.0050115878	41.2
0.6831515339	0.0181662561	-0.0050115798	41.4
0.6857252836	0.018207617	-0.0050115714	41.6
0.6884804485	0.0182528632	-0.0050115678	41.8
0.6911392497	0.0182950271	-0.0050115705	42
0.6939099166	0.0183389857	-0.0050115598	42.2
0.6966256981	0.0183817059	-0.0050115652	42.4
0.6994001358	0.0184248121	-0.0050115727	42.6
0.702150692	0.0184665004	-0.0050115452	42.8
0.7047629872	0.0185084401	-0.0050115621	43
0.707382405	0.0185519455	-0.005011535	43.2
0.7102263921	0.0185947869	-0.0050115474	43.4
0.7128956676	0.0186379962	-0.0050115408	43.6
0.715566619	0.0186811068	-0.0050115412	43.8
0.7182648036	0.0187246301	-0.0050115261	44
0.7207497311	0.0187658519	-0.0050115332	44.2
0.7233599315	0.0188073115	-0.0050115217	44.4
0.7261947012	0.0188511983	-0.0050115226	44.6
0.7287160793	0.0188936538	-0.0050115239	44.8
0.7311356471	0.0189366074	-0.0050115261	45
0.7338120451	0.0189771203	-0.005011515	45.2
0.736537044	0.0190206168	-0.005011515	45.4
0.7391635843	0.0190653021	-0.0050115048	45.6
0.7417193182	0.0191067213	-0.0050115141	45.8
0.743999368	0.0191477143	-0.0050115128	46
0.7467587226	0.0191895417	-0.0050115057	46.2
0.749322836	0.019232926	-0.0050115048	46.4
0.7521257638	0.0192731069	-0.0050114827	46.6
0.7542709044	0.0193150466	-0.0050114946	46.8
0.7564939739	0.0193570625	-0.0050114782	47
0.7592026328	0.0193986387	-0.0050114804	47.2
0.7619045882	0.019440668	-0.0050114822	47.4
0.7644167489	0.0194807323	-0.0050114716	47.6
0.7665103558	0.0195223669	-0.0050114778	47.8
0.7692546275	0.0195623953	-0.005011472	48
0.7717965352	0.0196025179	-0.0050114707	48.2
0.7741331464	0.0196436589	-0.005011464	48.4
0.7763578918	0.0196843019	-0.0050114636	48.6
0.7787204792	0.0197249539	-0.0050114538	48.8
0.781432071	0.0197629858	-0.0050114339	49
0.784030959	0.0198041134	-0.0050114556	49.2
0.7864337679	0.0198401219	-0.0050114383	49.4
0.7884352008	0.0198785037	-0.0050114419	49.6
0.7905505943	0.0199168004	-0.005011441	49.8
0.7929923676	0.0199546304	-0.0050114361	50
0.7955841331	0.0199925456	-0.0050114277	50.2
0.7981340014	0.020028765	-0.0050114215	50.4
0.8003843041	0.0200648228	-0.0050114356	50.6
0.8026274843	0.0201025945	-0.0050114166	50.8
0.8049829492	0.0201372436	-0.0050114237	51
0.8070723664	0.0201746519	-0.0050114148	51.2
0.8091534042	0.0202093817	-0.0050114117	51.4
0.8115189244	0.0202443718	-0.0050114099	51.6
0.8136498199	0.0202779755	-0.0050114095	51.8
0.8157673083	0.020312324	-0.0050114006	52
0.8178868915	0.0203471212	-0.0050114011	52.2
0.8202218268	0.0203811332	-0.0050114015	52.4
0.8224348409	0.0204140057	-0.0050113802	52.6
0.824756788	0.0204489957	-0.0050113851	52.8
0.8268520708	0.0204805581	-0.0050113984	53
0.8293923027	0.0205123987	-0.0050113771	53.2
0.831448621	0.020544975	-0.0050113709	53.4
0.8333486625	0.0205785967	-0.0050113775	53.6
0.8351117	0.0206095579	-0.0050113798	53.8
0.8371839393	0.020642399	-0.0050113749	54
0.8398611753	0.0206728801	-0.0050113842	54.2
0.8415060623	0.0207039983	-0.0050113718	54.4
0.8432980089	0.020733497	-0.00501137	54.6
0.8460355769	0.0207648575	-0.0050113656	54.8
0.8472300683	0.0207963212	-0.0050113629	55
0.8499458498	0.0208264075	-0.0050113523	55.2
0.8512253926	0.0208580327	-0.0050113567	55.4
0.8541720281	0.0208860956	-0.0050113594	55.6
0.855357721	0.0209162313	-0.005011354	55.8
0.8571944976	0.0209460799	-0.0050113496	56
0.8600887615	0.0209773821	-0.0050113545	56.2
0.8615178776	0.0210050951	-0.0050113416	56.4
0.8630253417	0.0210349257	-0.0050113421	56.6
0.8651755099	0.0210631681	-0.0050113372	56.8
0.8677857102	0.0210918322	-0.005011323	57
0.8692190161	0.0211202002	-0.0050113372	57.2
0.8705915709	0.0211489047	-0.0050113323	57.4
0.8724723396	0.0211774791	-0.005011327	57.6
0.8747691483	0.0212062106	-0.0050113119	57.8
0.8770135855	0.0212326225	-0.0050113048	58
0.878882623	0.021262305	-0.0050113106	58.2
0.8806850438	0.0212895335	-0.0050113101	58.4
0.8821711402	0.0213167261	-0.0050113035	58.6
0.8837607229	0.0213440936	-0.0050113044	58.8
0.8854420606	0.0213709003	-0.0050112986	59
0.8871435091	0.0214003047	-0.0050112897	59.2
0.8889848944	0.021426582	-0.0050113061	59.4
0.8906997499	0.0214544162	-0.0050112924	59.6
0.8926873567	0.0214797513	-0.0050112897	59.8
0.8946347421	0.0215063068	-0.0050112786	60
0.8963806017	0.0215342172	-0.0050112809	60.2
0.8984193232	0.0215607413	-0.00501128	60.4
0.9000508031	0.0215874493	-0.0050112835	60.6
0.9014774054	0.021611452	-0.0050112684	60.8
0.9026815331	0.0216382004	-0.0050112693	61
0.904021408	0.02166555	-0.0050112742	61.2
0.9058573467	0.0216901269	-0.0050112556	61.4
0.9082019183	0.0217172881	-0.0050112644	61.6
0.9102410588	0.0217419861	-0.0050112596	61.8
0.9110626644	0.0217679853	-0.005011264	62
0.912283551	0.0217930288	-0.005011248	62.2
0.9143909841	0.0218189697	-0.0050112449	62.4
0.9166337453	0.0218445247	-0.0050112511	62.6
0.9172735167	0.0218683703	-0.0050112467	62.8
0.9188153365	0.0218942125	-0.0050112432	63
0.9213417423	0.021919247	-0.005011244	63.2
0.9224767395	0.0219447392	-0.0050112387	63.4
0.9234940054	0.021968208	-0.0050112276	63.6
0.9261490358	0.021994252	-0.0050112432	63.8
0.926961424	0.0220178374	-0.005011229	64
0.9283327219	0.0220431861	-0.0050112312	64.2
0.9307782659	0.0220684898	-0.0050112281	64.4
0.9311406774	0.0220923085	-0.0050112259	64.6
0.9338443086	0.0221165939	-0.0050112285	64.8
0.934346657	0.0221408298	-0.0050112134	65
0.93647043	0.0221654472	-0.0050112192	65.2
0.9374747077	0.0221900017	-0.0050112134	65.4
0.9394375951	0.0222139236	-0.0050112139	65.6
0.9406924185	0.0222380609	-0.005011205	65.8
0.9423955428	0.0222603318	-0.0050111904	66
0.9432498283	0.0222856041	-0.005011197	66.2
0.9455738703	0.0223083685	-0.0050112032	66.4
0.9460954914	0.0223325731	-0.005011193	66.6
0.9488871069	0.022356836	-0.005011197	66.8
0.9490052572	0.0223798157	-0.0050111895	67
0.9515190938	0.0224031095	-0.0050111873	67.2
0.9522472685	0.0224261027	-0.0050111922	67.4
0.9535242975	0.0224487684	-0.0050111806	67.6
0.9558433118	0.0224727352	-0.0050111837	67.8
0.956085897	0.0224959931	-0.0050111922	68
0.9584166425	0.0225184345	-0.0050111864	68.2
0.9596953474	0.022542841	-0.0050111815	68.4
0.9602743678	0.0225656278	-0.0050111651	68.6
0.9630421019	0.0225868175	-0.0050111731	68.8
0.9637845216	0.0226098152	-0.0050111722	69
0.9643346329	0.0226330148	-0.0050111647	69.2
0.9668581059	0.0226546396	-0.0050111642	69.4
0.9679650319	0.0226770586	-0.0050111487	69.6
0.9684497834	0.0226997781	-0.0050111545	69.8
0.9701906153	0.0227229463	-0.0050111589	70
0.9726583649	0.0227425253	-0.0050111505	70.2
0.972779867	0.0227668151	-0.0050111403	70.4
0.9736961604	0.0227888123	-0.0050111549	70.6
0.975749127	0.0228103788	-0.0050111407	70.8
0.977933651	0.0228324209	-0.00501115	71
0.978318268	0.0228519865	-0.0050111478	71.2
0.978933739	0.0228753027	-0.0050111327	71.4
0.9806632586	0.0228964699	-0.0050111389	71.6
0.9829269684	0.0229182608	-0.0050111305	71.8
0.9841239736	0.0229404688	-0.0050111274	72
0.9844826143	0.0229612412	-0.0050111358	72.2
0.9854160856	0.0229820271	-0.0050111287	72.4
0.9870018976	0.023002306	-0.0050111207	72.6
0.9892073702	0.0230240161	-0.0050111207	72.8
0.9907395536	0.0230446539	-0.0050111065	73
0.9912046134	0.0230656237	-0.0050111145	73.2
0.9919981478	0.0230862391	-0.0050111119	73.4
0.9929902753	0.0231079671	-0.0050111141	73.6
0.9944047274	0.0231279813	-0.0050111136	73.8
0.996334097	0.0231479103	-0.0050111065	74
0.9981088657	0.0231682161	-0.0050111123	74.2
0.9995509699	0.0231882527	-0.0050111012	74.4
1.0004589	0.0232104518	-0.0050110986	74.6
1.0010241	0.0232292188	-0.0050110959	74.8
1.0018143	0.0232488112	-0.0050110857	75
1.0028118	0.023268314	-0.0050110822	75.2
1.0039024	0.0232870764	-0.0050110786	75.4
1.0051593	0.0233083468	-0.0050110799	75.6
1.0066559	0.0233272618	-0.0050110724	75.8
1.0081202	0.023347303	-0.0050110839	76
1.0098937	0.0233656527	-0.0050110759	76.2
1.0115164	0.0233829615	-0.0050110808	76.4
1.0126703	0.0234024867	-0.0050110733	76.6
1.0138371	0.0234211998	-0.0050110671	76.8
1.0149063	0.0234406532	-0.0050110595	77
